Entry,localization,relability_score
Q9UBU9,Nucleoplasm,Enhanced
O75676,Nucleoplasm,Enhanced
P17542,Nucleoplasm,Enhanced
Q9Y692,Nucleoplasm,Enhanced
Q09028,Nucleoplasm,Enhanced
Q12857,Nucleoplasm,Enhanced
Q96AE4,Nucleoplasm,Enhanced
Q9UDY4,Nucleoplasm,Enhanced
Q8N6N3,Nucleoplasm,Enhanced
Q9Y2X9,Nucleoplasm,Enhanced
Q96T37,Nucleoplasm,Enhanced
Q9H7D7,Nucleoplasm,Enhanced
Q9H4L7,Nucleoplasm,Enhanced
Q96S90,Nucleoplasm,Enhanced
Q96ST2,Nucleoplasm,Enhanced
Q9UFW8,Nucleoplasm,Enhanced
P78545,Nucleoplasm,Enhanced
Q562F6,Nucleoplasm,Enhanced
Q9NY27,Nucleoplasm,Enhanced
Q96AT1,Nucleoplasm,Enhanced
P35249,Nucleoplasm,Enhanced
P29401,Nucleoplasm,Enhanced
Q9UHJ3,Nucleoplasm,Enhanced
Q9BVP2,Nucleoli rim,Enhanced
Q86U86,Nucleoplasm,Enhanced
Q9UK61,Nucleoplasm,Enhanced
O94888,Nucleoplasm,Enhanced
Q8IYW5,Nuclear bodies,Enhanced
Q8IYW5,Nucleoplasm,Enhanced
Q99697,Nucleoplasm,Enhanced
O95478,Nucleoli,Enhanced
O95478,Nucleoplasm,Enhanced
O43711,Nucleoplasm,Enhanced
Q8TA86,Nucleoplasm,Enhanced
Q9NXC5,Nucleoplasm,Enhanced
P15259,Nucleoplasm,Enhanced
Q14541,Nucleoplasm,Enhanced
O60216,Nucleoplasm,Enhanced
O94901,Nuclear membrane,Enhanced
Q9H814,Nucleoplasm,Enhanced
Q12768,Nucleoplasm,Enhanced
O75475,Nucleoplasm,Enhanced
P61978,Nucleoplasm,Enhanced
Q9H6R4,Nucleoli,Enhanced
Q9H6R4,Nucleoplasm,Enhanced
P55072,Nucleoplasm,Enhanced
Q14191,Nuclear speckles,Enhanced
Q96KN3,Nucleoplasm,Enhanced
P17026,Nucleoplasm,Enhanced
Q99626,Nucleoplasm,Enhanced
Q9NR30,Mitotic chromosome,Enhanced
Q9NR30,Nucleoli rim,Enhanced
Q9NR30,Nucleoplasm,Enhanced
Q14692,Mitotic chromosome,Enhanced
Q14692,Nucleoli,Enhanced
Q14692,Nucleoplasm,Enhanced
Q9H7H0,Nucleoplasm,Enhanced
Q8IV76,Nuclear speckles,Enhanced
Q9NPI1,Nucleoplasm,Enhanced
Q9BZZ5,Nuclear speckles,Enhanced
Q14978,Nucleoli fibrillar center,Enhanced
Q96Q83,Nucleoplasm,Enhanced
P61457,Nucleoplasm,Enhanced
Q8NCN4,Nuclear bodies,Enhanced
Q8NCN4,Nucleoli,Enhanced
Q8NCN4,Nucleoli rim,Enhanced
Q8NCN4,Nucleoplasm,Enhanced
Q8WVC0,Nucleoli fibrillar center,Enhanced
Q8WVC0,Nucleoplasm,Enhanced
Q13164,Nucleoplasm,Enhanced
P33993,Nucleoplasm,Enhanced
Q6IQ23,Nucleoplasm,Enhanced
O95273,Nuclear bodies,Enhanced
O95273,Nucleoplasm,Enhanced
Q96DN6,Nucleoplasm,Enhanced
Q02086,Nucleoplasm,Enhanced
Q9NYV4,Nuclear speckles,Enhanced
Q9NYV4,Nucleoplasm,Enhanced
Q86YP4,Nucleoplasm,Enhanced
Q6UB99,Nucleoplasm,Enhanced
P26373,Nucleoli,Enhanced
Q7Z4V5,Nucleoplasm,Enhanced
Q8N0Y2,Nucleoli,Enhanced
Q8N0Y2,Nucleoplasm,Enhanced
Q9UQ35,Nuclear speckles,Enhanced
Q16531,Nucleoplasm,Enhanced
Q8NAA4,Nucleoplasm,Enhanced
Q9C0A6,Nucleoplasm,Enhanced
Q7Z5L9,Nucleoplasm,Enhanced
P14316,Nucleoplasm,Enhanced
Q6PCD5,Nucleoplasm,Enhanced
P05423,Nucleoplasm,Enhanced
P39748,Nucleoplasm,Enhanced
Q9NXV6,Nucleoplasm,Enhanced
Q8NFZ5,Nucleoplasm,Enhanced
P31943,Nucleoplasm,Enhanced
O95400,Nuclear speckles,Enhanced
P51843,Nuclear speckles,Enhanced
Q15365,Nuclear speckles,Enhanced
Q01954,Nucleoplasm,Enhanced
Q13098,Nucleoplasm,Enhanced
P52597,Nucleoplasm,Enhanced
Q9BWJ5,Nucleoplasm,Enhanced
Q8NDZ2,Nucleoplasm,Enhanced
Q6P4R8,Nucleoplasm,Enhanced
P16455,Nucleoplasm,Enhanced
Q16875,Nucleoplasm,Enhanced
Q9Y253,Nucleoplasm,Enhanced
Q499Z4,Nucleoplasm,Enhanced
Q9BU19,Nucleoli,Enhanced
Q9BU19,Nucleoplasm,Enhanced
Q9BZR9,Nucleoplasm,Enhanced
Q56NI9,Nucleoplasm,Enhanced
O76021,Mitotic chromosome,Enhanced
O76021,Nucleoli rim,Enhanced
Q12830,Nucleoplasm,Enhanced
Q6VMQ6,Nuclear bodies,Enhanced
Q6VMQ6,Nucleoplasm,Enhanced
Q6NUJ5,Nucleoplasm,Enhanced
O75362,Nuclear speckles,Enhanced
Q86TJ5,Nucleoli,Enhanced
Q86TJ5,Nucleoplasm,Enhanced
P17676,Nucleoplasm,Enhanced
P52739,Nucleoplasm,Enhanced
Q15170,Nucleoplasm,Enhanced
Q99638,Nucleoplasm,Enhanced
Q6ZSS3,Nuclear speckles,Enhanced
Q8WU58,Nucleoplasm,Enhanced
Q8WTT2,Nucleoli,Enhanced
Q8WTT2,Nucleoli rim,Enhanced
Q9ULJ3,Nucleoplasm,Enhanced
Q92922,Nucleoplasm,Enhanced
Q96AH0,Nucleoplasm,Enhanced
O14647,Nucleoplasm,Enhanced
Q9UQ84,Nuclear bodies,Enhanced
Q9UQ84,Nucleoplasm,Enhanced
O43290,Nuclear speckles,Enhanced
Q18PE1,Nucleoplasm,Enhanced
Q68D51,Nucleoplasm,Enhanced
Q12996,Nucleoplasm,Enhanced
Q9UJX6,Nucleoplasm,Enhanced
P49760,Nucleoplasm,Enhanced
Q8N0T1,Nucleoli,Enhanced
Q8N0T1,Nucleoplasm,Enhanced
Q8TEV9,Nucleoplasm,Enhanced
Q8NAP3,Nucleoplasm,Enhanced
P49116,Nucleoplasm,Enhanced
O95376,Nucleoplasm,Enhanced
Q86T24,Nucleoplasm,Enhanced
P05412,Nucleoplasm,Enhanced
Q9H0L4,Nucleoplasm,Enhanced
Q58DX5,Nucleoplasm,Enhanced
Q13045,Nucleoplasm,Enhanced
O15370,Nucleoplasm,Enhanced
Q13151,Nucleoplasm,Enhanced
Q9NV31,Nucleoli,Enhanced
Q9NV31,Nucleoplasm,Enhanced
Q9Y6X8,Nucleoplasm,Enhanced
Q8IY85,Nucleoplasm,Enhanced
Q96LR9,Nucleoplasm,Enhanced
Q96GD4,Nucleoplasm,Enhanced
Q68D10,Nucleoli,Enhanced
Q68D10,Nucleoplasm,Enhanced
P33076,Nucleoplasm,Enhanced
Q9UHX1,Nucleoplasm,Enhanced
Q7L3S4,Nucleoli,Enhanced
Q7L3S4,Nucleoplasm,Enhanced
Q6P587,Nucleoplasm,Enhanced
P18754,Nucleoplasm,Enhanced
O15014,Nucleoplasm,Enhanced
Q96JF6,Nucleoplasm,Enhanced
P31274,Nucleoplasm,Enhanced
C0HLS1,Nucleoplasm,Enhanced
Q14160,Nucleoplasm,Enhanced
P06748,Nucleoli rim,Enhanced
P06748,Nucleoplasm,Enhanced
P24928,Nucleoplasm,Enhanced
Q9NXZ1,Nuclear bodies,Enhanced
Q9NXZ1,Nucleoplasm,Enhanced
P48431,Nucleoplasm,Enhanced
Q9Y586,Nucleoplasm,Enhanced
Q9HC78,Nuclear bodies,Enhanced
Q9HC78,Nucleoplasm,Enhanced
Q9BRX5,Nucleoplasm,Enhanced
O15417,Nuclear membrane,Enhanced
P52292,Nucleoplasm,Enhanced
Q9BV57,Nucleoplasm,Enhanced
P98175,Nuclear speckles,Enhanced
Q96N96,Nucleoplasm,Enhanced
Q13330,Nucleoplasm,Enhanced
Q9H3Z7,Nucleoplasm,Enhanced
Q6W2J9,Nucleoplasm,Enhanced
O95456,Nucleoplasm,Enhanced
Q16831,Nucleoplasm,Enhanced
Q9UHD2,Nucleoplasm,Enhanced
Q12788,Nucleoli,Enhanced
A2RRH5,Nucleoplasm,Enhanced
O43592,Nucleoplasm,Enhanced
Q86SE5,Nucleoplasm,Enhanced
Q92522,Nucleoli,Enhanced
Q92522,Nucleoli rim,Enhanced
Q92522,Nucleoplasm,Enhanced
P55854,Nuclear bodies,Enhanced
P55854,Nucleoplasm,Enhanced
P19544,Nucleoplasm,Enhanced
Q6PK04,Mitotic chromosome,Enhanced
Q6PK04,Nucleoli,Enhanced
Q7Z7N9,Nuclear speckles,Enhanced
Q96MF2,Nucleoplasm,Enhanced
P08047,Nucleoplasm,Enhanced
P40424,Nucleoplasm,Enhanced
Q03052,Nucleoplasm,Enhanced
O15266,Nucleoplasm,Enhanced
Q9BUI4,Nucleoplasm,Enhanced
O00629,Nucleoplasm,Enhanced
O94992,Nucleoplasm,Enhanced
Q07869,Nucleoplasm,Enhanced
P28347,Nucleoplasm,Enhanced
P06454,Nucleoplasm,Enhanced
Q86X51,Nucleoplasm,Enhanced
Q6ZMK1,Nucleoplasm,Enhanced
Q14872,Nucleoplasm,Enhanced
Q68DK7,Nucleoplasm,Enhanced
Q9Y3T9,Mitotic chromosome,Enhanced
Q9Y3T9,Nucleoli,Enhanced
Q9Y3T9,Nucleoli rim,Enhanced
Q6NS38,Nucleoplasm,Enhanced
Q9NUQ6,Nucleoli,Enhanced
Q9NTX9,Nucleoplasm,Enhanced
Q96JN0,Nucleoplasm,Enhanced
O00267,Nucleoplasm,Enhanced
Q96HA1,Nuclear membrane,Enhanced
Q96HA1,Nucleoplasm,Enhanced
P36776,Nucleoplasm,Enhanced
Q8IZ26,Nucleoplasm,Enhanced
P12956,Nucleoplasm,Enhanced
Q5T8A7,Nucleoplasm,Enhanced
O75400,Nuclear speckles,Enhanced
Q96KM6,Nucleoplasm,Enhanced
Q03989,Nucleoplasm,Enhanced
Q16670,Nucleoplasm,Enhanced
Q96MY1,Nucleoplasm,Enhanced
P29084,Nucleoplasm,Enhanced
Q5TDH0,Nucleoplasm,Enhanced
Q99729,Nucleoplasm,Enhanced
Q8IWE2,Nucleoplasm,Enhanced
Q86VQ6,Nucleoplasm,Enhanced
Q15543,Nucleoli,Enhanced
Q15543,Nucleoplasm,Enhanced
Q9H4Z2,Nucleoplasm,Enhanced
Q96MR9,Nucleoplasm,Enhanced
Q8N108,Nucleoplasm,Enhanced
Q2TAL8,Nucleoplasm,Enhanced
Q86XP3,Nuclear speckles,Enhanced
O43681,Nucleoli,Enhanced
O43681,Nucleoplasm,Enhanced
Q96EY4,Nucleoli,Enhanced
Q96EY4,Nucleoplasm,Enhanced
O60675,Nucleoplasm,Enhanced
O75717,Nucleoplasm,Enhanced
Q5FWF6,Nucleoplasm,Enhanced
Q13838,Nuclear speckles,Enhanced
Q6PD62,Nucleoplasm,Enhanced
Q9NZV6,Nucleoplasm,Enhanced
Q9Y6X4,Nuclear membrane,Enhanced
Q96NB3,Nucleoplasm,Enhanced
Q96K83,Nucleoplasm,Enhanced
Q96JM3,Nuclear bodies,Enhanced
Q96JM3,Nucleoplasm,Enhanced
Q8IYL3,Nucleoplasm,Enhanced
P20264,Nucleoplasm,Enhanced
Q9UER7,Nuclear bodies,Enhanced
Q9UER7,Nucleoplasm,Enhanced
P25440,Nuclear speckles,Enhanced
P25440,Nucleoplasm,Enhanced
P18615,Nuclear bodies,Enhanced
P18615,Nucleoplasm,Enhanced
Q9Y330,Nucleoplasm,Enhanced
Q9Y333,Nucleoplasm,Enhanced
P46379,Nucleoplasm,Enhanced
Q96QC0,Nucleoplasm,Enhanced
Q96DT7,Nucleoplasm,Enhanced
Q92784,Nucleoplasm,Enhanced
Q9H0X6,Nucleoplasm,Enhanced
Q9UPN6,Nucleoplasm,Enhanced
Q9UL16,Nucleoplasm,Enhanced
Q1KMD3,Nucleoplasm,Enhanced
Q6IPT4,Nucleoplasm,Enhanced
Q8IZ13,Nucleoplasm,Enhanced
P0C7T5,Nucleoplasm,Enhanced
E7EW31,Nucleoplasm,Enhanced
Q5BKY9,Nucleoli,Enhanced
Q5BKY9,Nucleoplasm,Enhanced
Q7L5D6,Mitotic chromosome,Enhanced
Q7L5D6,Nucleoli,Enhanced
Q7L5D6,Nucleoplasm,Enhanced
Q9ULR0,Nuclear speckles,Enhanced
Q9HBH5,Nucleoplasm,Enhanced
Q7RTP6,Nucleoplasm,Enhanced
Q9NTZ6,Nucleoplasm,Enhanced
Q13404,Nucleoplasm,Enhanced
P78527,Nucleoplasm,Enhanced
O94892,Nucleoplasm,Enhanced
Q8NDT2,Nucleoplasm,Enhanced
Q14137,Nucleoli,Enhanced
Q14137,Nucleoli rim,Enhanced
Q14137,Nucleoplasm,Enhanced
P78347,Nucleoplasm,Enhanced
Q92804,Nucleoplasm,Enhanced
Q9NXE8,Nuclear speckles,Enhanced
Q16594,Nucleoplasm,Enhanced
P0CG12,Nucleoplasm,Enhanced
P23511,Nucleoplasm,Supported
Q9Y4W2,Nucleoplasm,Supported
Q9Y6D9,Nuclear membrane,Supported
Q9Y6D9,Nucleoplasm,Supported
O15519,Nucleoplasm,Supported
O60341,Nucleoplasm,Supported
O14558,Nuclear speckles,Supported
Q9NRC1,Nucleoplasm,Supported
Q92900,Nucleoplasm,Supported
P31270,Nucleoplasm,Supported
Q9H6R0,Nucleoli,Supported
P49916,Nucleoplasm,Supported
Q6FI81,Nucleoplasm,Supported
Q92793,Nuclear bodies,Supported
Q92793,Nucleoplasm,Supported
P16383,Nucleoplasm,Supported
Q8IZD2,Nucleoplasm,Supported
Q9P2D0,Nucleoplasm,Supported
O75592,Nucleoplasm,Supported
Q9Y2Y6,Nucleoplasm,Supported
Q9UBU7,Nuclear bodies,Supported
Q9UBU7,Nucleoplasm,Supported
Q8TCE9,Nucleoplasm,Supported
Q9UHL9,Nucleoplasm,Supported
Q8N7H5,Nucleoli fibrillar center,Supported
Q8N7H5,Nucleoplasm,Supported
Q9BQ52,Nucleoplasm,Supported
P20618,Nucleoplasm,Supported
Q92833,Nucleoplasm,Supported
O76039,Nucleoplasm,Supported
Q9UQ88,Nuclear speckles,Supported
Q16526,Nucleoplasm,Supported
Q14938,Nucleoplasm,Supported
Q9NP71,Nucleoplasm,Supported
Q9UIG0,Nucleoplasm,Supported
Q96S59,Nucleoplasm,Supported
Q9Y603,Nucleoplasm,Supported
Q9H040,Nucleoplasm,Supported
Q15021,Nucleoli,Supported
Q15021,Nucleoplasm,Supported
Q9BWX1,Nucleoplasm,Supported
Q53EV4,Nucleoli,Supported
Q53EV4,Nucleoli rim,Supported
Q96GD3,Nucleoplasm,Supported
P31629,Nucleoplasm,Supported
Q14241,Nuclear speckles,Supported
Q9ULX6,Nuclear speckles,Supported
Q9Y5J1,Nucleoli,Supported
Q9Y5J1,Nucleoli rim,Supported
P26599,Nucleoplasm,Supported
O00443,Nucleoplasm,Supported
P38398,Nuclear bodies,Supported
P38398,Nucleoplasm,Supported
P07992,Nucleoplasm,Supported
P09917,Nucleoplasm,Supported
P43686,Nucleoplasm,Supported
P49759,Nuclear membrane,Supported
P49759,Nucleoplasm,Supported
Q9UBS8,Nucleoplasm,Supported
Q13495,Nucleoplasm,Supported
Q14181,Nucleoplasm,Supported
Q8IY57,Nucleoplasm,Supported
Q15326,Nucleoplasm,Supported
Q15311,Nuclear bodies,Supported
Q15311,Nucleoplasm,Supported
Q9GZV5,Nuclear bodies,Supported
Q9GZV5,Nucleoplasm,Supported
O43623,Nucleoplasm,Supported
Q9UGI0,Nucleoplasm,Supported
Q13761,Nucleoplasm,Supported
Q9UBP0,Nucleoplasm,Supported
P31327,Nucleoli,Supported
P31327,Nucleoli rim,Supported
P13489,Nucleoplasm,Supported
P13196,Nucleoplasm,Supported
Q13489,Nucleoplasm,Supported
Q9Y315,Nucleoplasm,Supported
Q5TB30,Nucleoli fibrillar center,Supported
Q5TB30,Nucleoplasm,Supported
Q9NQL2,Nucleoplasm,Supported
Q03933,Nucleoplasm,Supported
Q9BVI0,Nuclear membrane,Supported
Q9BVI0,Nucleoplasm,Supported
Q6IBW4,Nucleoplasm,Supported
Q9HBM0,Nucleoplasm,Supported
Q8WYA1,Nucleoli,Supported
Q8WYA1,Nucleoplasm,Supported
O15347,Nucleoli,Supported
O15347,Nucleoplasm,Supported
P29374,Nucleoplasm,Supported
Q53HC9,Nucleoli,Supported
Q53HC9,Nucleoplasm,Supported
P46734,Nucleoplasm,Supported
Q9ULZ2,Nucleoplasm,Supported
P35916,Nuclear speckles,Supported
Q9BV20,Nucleoplasm,Supported
P31273,Nucleoplasm,Supported
Q6P2E9,Nucleoplasm,Supported
P42285,Nucleoplasm,Supported
Q9P0K7,Nucleoplasm,Supported
O94993,Nucleoplasm,Supported
Q96T60,Nucleoli,Supported
Q96T60,Nucleoplasm,Supported
Q9NUL3,Nucleoplasm,Supported
Q96PE3,Nuclear membrane,Supported
Q96PE3,Nucleoplasm,Supported
P25789,Nucleoplasm,Supported
Q9H089,Nuclear bodies,Supported
Q9H089,Nucleoplasm,Supported
Q9Y6F1,Nuclear bodies,Supported
Q9Y6F1,Nucleoplasm,Supported
Q9NUW8,Nucleoplasm,Supported
P40121,Nucleoplasm,Supported
Q9UMQ3,Nucleoplasm,Supported
O95409,Nuclear bodies,Supported
Q9UBF1,Nucleoplasm,Supported
P30876,Nucleoplasm,Supported
Q96RU2,Nuclear bodies,Supported
Q96RU2,Nucleoplasm,Supported
Q2TB10,Nucleoli,Supported
Q2TB10,Nucleoli rim,Supported
O95319,Nucleoplasm,Supported
P35250,Nucleoplasm,Supported
Q8NFD5,Nucleoplasm,Supported
Q9BZS1,Nucleoplasm,Supported
Q5QGS0,Nucleoplasm,Supported
Q12774,Nucleoplasm,Supported
P45984,Nuclear speckles,Supported
Q06609,Nucleoli rim,Supported
O75417,Nucleoplasm,Supported
P42338,Nucleoli,Supported
P42338,Nucleoplasm,Supported
Q96J01,Nucleoplasm,Supported
Q9H161,Nucleoplasm,Supported
Q9UKD2,Nucleoli,Supported
Q12948,Nucleoplasm,Supported
Q969Z4,Nucleoplasm,Supported
Q13616,Nucleoplasm,Supported
Q9P275,Nuclear speckles,Supported
Q99959,Nucleoplasm,Supported
O75626,Nucleoli,Supported
O75626,Nucleoplasm,Supported
Q9BTC8,Nucleoplasm,Supported
O94921,Nucleoplasm,Supported
Q9BTX1,Nuclear membrane,Supported
Q9Y5B0,Nucleoplasm,Supported
Q8IX12,Nucleoplasm,Supported
Q96DI7,Nuclear speckles,Supported
Q7Z5K2,Nucleoplasm,Supported
Q92624,Nucleoplasm,Supported
P28340,Nucleoplasm,Supported
Q9NRA0,Nucleoplasm,Supported
P26368,Nuclear speckles,Supported
P26368,Nucleoplasm,Supported
Q9NX70,Nucleoplasm,Supported
A9YTQ3,Nucleoplasm,Supported
P78317,Nuclear bodies,Supported
P78317,Nucleoplasm,Supported
Q9NS93,Nucleoplasm,Supported
Q9H2X6,Nucleoplasm,Supported
Q9UHI6,Nuclear bodies,Supported
P54277,Nuclear bodies,Supported
P54277,Nucleoplasm,Supported
Q15544,Nucleoplasm,Supported
O00410,Nuclear membrane,Supported
O00410,Nucleoplasm,Supported
Q9BV38,Nucleoplasm,Supported
Q7L590,Nucleoli,Supported
Q7L590,Nucleoplasm,Supported
Q9BUB4,Nucleoplasm,Supported
Q14554,Nucleoli fibrillar center,Supported
Q14554,Nucleoplasm,Supported
Q04725,Nuclear bodies,Supported
Q9H098,Nucleoplasm,Supported
Q86TI0,Nucleoli,Supported
Q14004,Nuclear speckles,Supported
Q9P0K8,Nucleoli fibrillar center,Supported
Q9P0K8,Nucleoplasm,Supported
Q15717,Nucleoli,Supported
Q15717,Nucleoplasm,Supported
Q96GM5,Nucleoplasm,Supported
O75164,Nucleoli fibrillar center,Supported
O75164,Nucleoplasm,Supported
Q13952,Nucleoplasm,Supported
P17947,Nucleoplasm,Supported
Q9P1U0,Nucleoli fibrillar center,Supported
Q9UJ98,Nucleoli,Supported
Q9UJ98,Nucleoplasm,Supported
O15523,Nucleoplasm,Supported
P23497,Nuclear bodies,Supported
P23497,Nucleoplasm,Supported
Q99612,Nucleoplasm,Supported
Q5QJE6,Mitotic chromosome,Supported
Q5QJE6,Nucleoli rim,Supported
Q9BUU2,Nucleoli rim,Supported
Q9BUU2,Nucleoplasm,Supported
Q12888,Mitotic chromosome,Supported
Q12888,Nuclear bodies,Supported
Q12888,Nucleoplasm,Supported
Q14562,Nucleoplasm,Supported
P56524,Nuclear speckles,Supported
P56524,Nucleoplasm,Supported
P80217,Nucleoli,Supported
P80217,Nucleoplasm,Supported
Q02078,Nucleoplasm,Supported
P19532,Nucleoplasm,Supported
Q14997,Nucleoplasm,Supported
Q8IXJ6,Nucleoplasm,Supported
Q8WUM0,Nuclear membrane,Supported
Q9H1E3,Nucleoli,Supported
Q9H1E3,Nucleoplasm,Supported
P20749,Nucleoplasm,Supported
P35398,Nucleoli,Supported
O95163,Nucleoplasm,Supported
Q86US8,Nucleoli,Supported
O95633,Nucleoplasm,Supported
Q6NYC1,Nucleoplasm,Supported
Q9Y6A4,Nucleoplasm,Supported
Q9H4L5,Nucleoli,Supported
Q9NS91,Nuclear bodies,Supported
Q9NS91,Nuclear speckles,Supported
Q9NS91,Nucleoplasm,Supported
Q15349,Nucleoplasm,Supported
Q9NZU5,Nucleoplasm,Supported
O43709,Nucleoli,Supported
O43709,Nucleoplasm,Supported
O95983,Nucleoplasm,Supported
Q9UK32,Nucleoplasm,Supported
P36956,Nucleoplasm,Supported
Q9UHB7,Nucleoli fibrillar center,Supported
Q9UHB7,Nucleoplasm,Supported
Q12968,Nucleoplasm,Supported
Q9BVL4,Mitotic chromosome,Supported
Q9NVX2,Nucleoli,Supported
Q969G3,Nucleoplasm,Supported
P29375,Nuclear bodies,Supported
Q96AC1,Nucleoplasm,Supported
P10070,Nucleoli,Supported
P10070,Nucleoplasm,Supported
Q9UM47,Nucleoplasm,Supported
P54105,Nucleoplasm,Supported
O75530,Nucleoplasm,Supported
O60285,Nucleoplasm,Supported
P42681,Nucleoli,Supported
P42681,Nucleoplasm,Supported
Q15020,Nucleoplasm,Supported
Q02962,Nucleoplasm,Supported
Q15024,Nuclear speckles,Supported
Q9H3S7,Nuclear bodies,Supported
Q9H3S7,Nucleoplasm,Supported
P13051,Nucleoplasm,Supported
Q96R06,Nuclear bodies,Supported
Q9BUZ4,Nucleoli fibrillar center,Supported
Q9BUZ4,Nucleoplasm,Supported
Q9NUK0,Nucleoplasm,Supported
Q9HCS7,Nucleoplasm,Supported
Q00653,Nucleoplasm,Supported
Q12789,Nucleoplasm,Supported
P09012,Nucleoplasm,Supported
Q13409,Nucleoli,Supported
Q8N6T7,Nucleoplasm,Supported
Q15054,Nucleoplasm,Supported
Q6IE81,Nucleoplasm,Supported
Q8NDV3,Nucleoplasm,Supported
O75386,Nucleoli,Supported
O75386,Nucleoplasm,Supported
Q13362,Nucleoplasm,Supported
P55197,Nucleoplasm,Supported
O15350,Nucleoplasm,Supported
Q06455,Nucleoplasm,Supported
Q9BUB5,Nucleoplasm,Supported
Q8N1G1,Nuclear bodies,Supported
Q8N1G1,Nucleoplasm,Supported
Q9UNH5,Nucleoplasm,Supported
Q96RK0,Nucleoplasm,Supported
Q14807,Nuclear speckles,Supported
Q92499,Nucleoplasm,Supported
O43491,Nucleoplasm,Supported
Q14145,Nucleoplasm,Supported
Q5UIP0,Nuclear membrane,Supported
Q5UIP0,Nucleoplasm,Supported
P51531,Nucleoplasm,Supported
Q9Y6P5,Nucleoli fibrillar center,Supported
Q9Y6P5,Nucleoplasm,Supported
Q6ZRS2,Nuclear bodies,Supported
Q6ZRS2,Nucleoplasm,Supported
Q15397,Nucleoli,Supported
O14777,Nucleoplasm,Supported
Q5VWQ0,Nucleoplasm,Supported
O60729,Nucleoplasm,Supported
Q9UNI6,Nucleoplasm,Supported
Q9NUC0,Nucleoplasm,Supported
Q8TEQ6,Nuclear bodies,Supported
P49841,Nucleoplasm,Supported
Q86YC2,Nuclear speckles,Supported
Q86YC2,Nucleoplasm,Supported
Q92794,Nuclear speckles,Supported
Q92794,Nucleoli,Supported
Q6ISB3,Nucleoplasm,Supported
Q92973,Nucleoplasm,Supported
Q9Y2L1,Nucleoplasm,Supported
Q8TAW3,Nucleoplasm,Supported
Q9UNP9,Nuclear speckles,Supported
Q13127,Nucleoplasm,Supported
Q9Y2W2,Nucleoplasm,Supported
Q5H9F3,Nucleoplasm,Supported
P46100,Nuclear bodies,Supported
Q9Y3D8,Nuclear speckles,Supported
Q9NPC7,Nucleoplasm,Supported
Q03112,Nuclear speckles,Supported
P15121,Nucleoplasm,Supported
O75131,Nucleoplasm,Supported
Q9NYV6,Nucleoli rim,Supported
Q13415,Nucleoplasm,Supported
Q12986,Nucleoli,Supported
Q12986,Nucleoplasm,Supported
Q9UNQ2,Nucleoli,Supported
Q9UNQ2,Nucleoli rim,Supported
Q9UNQ2,Nucleoplasm,Supported
Q9UI26,Nucleoplasm,Supported
Q9BQI3,Nucleoplasm,Supported
Q96DU7,Nuclear speckles,Supported
Q96RL1,Nuclear bodies,Supported
Q96RL1,Nucleoplasm,Supported
Q8N543,Nucleoplasm,Supported
Q9Y224,Nucleoplasm,Supported
P12272,Nucleoplasm,Supported
Q96RQ1,Nucleoli rim,Supported
Q92754,Nucleoplasm,Supported
O00625,Nuclear bodies,Supported
O00625,Nucleoplasm,Supported
Q9UBC3,Nucleoplasm,Supported
Q9ULW0,Nucleoplasm,Supported
Q9NXR5,Nucleoplasm,Supported
Q96KQ4,Nucleoplasm,Supported
Q9NWM0,Nuclear membrane,Supported
Q9NWM0,Nucleoplasm,Supported
Q96BS2,Nucleoplasm,Supported
Q8IW41,Nucleoplasm,Supported
O75884,Nucleoplasm,Supported
Q8NHM5,Nucleoplasm,Supported
P00973,Nucleoplasm,Supported
P35637,Nucleoplasm,Supported
Q9H305,Nucleoplasm,Supported
P51003,Nucleoplasm,Supported
Q01664,Nucleoplasm,Supported
Q9HA82,Nucleoplasm,Supported
Q86UV5,Nucleoplasm,Supported
O95239,Nucleoplasm,Supported
Q15319,Nucleoplasm,Supported
Q86UW9,Nuclear membrane,Supported
Q86UW9,Nucleoplasm,Supported
P09622,Nucleoplasm,Supported
Q9C000,Nucleoplasm,Supported
O75391,Nucleoplasm,Supported
Q9Y5N6,Nucleoli fibrillar center,Supported
Q9Y5N6,Nucleoplasm,Supported
Q86WB0,Nuclear membrane,Supported
Q86WB0,Nucleoplasm,Supported
Q969Q6,Nucleoplasm,Supported
Q15744,Nucleoplasm,Supported
Q9NPF4,Nucleoplasm,Supported
Q9Y5B9,Nucleoplasm,Supported
O14893,Nuclear bodies,Supported
Q9BQ87,Nucleoplasm,Supported
Q9NW75,Nuclear speckles,Supported
O75419,Nucleoplasm,Supported
Q96BW1,Nucleoplasm,Supported
P43246,Nucleoplasm,Supported
O14981,Nucleoplasm,Supported
Q9H5V7,Nucleoplasm,Supported
Q03060,Nucleoplasm,Supported
P15822,Nuclear bodies,Supported
P15822,Nucleoplasm,Supported
Q96SB4,Nucleoplasm,Supported
Q99459,Nucleoplasm,Supported
Q99676,Nucleoplasm,Supported
Q96EB6,Nucleoplasm,Supported
P31942,Nucleoplasm,Supported
O60674,Nucleoplasm,Supported
O00311,Nucleoplasm,Supported
Q9P0M6,Nucleoplasm,Supported
P28698,Nucleoplasm,Supported
O15047,Nuclear speckles,Supported
Q14011,Nucleoplasm,Supported
P49427,Nuclear speckles,Supported
P49427,Nucleoplasm,Supported
P19388,Nucleoplasm,Supported
