Entry,localization,evidence_code
Q9H000,Nucleus,ECO:0000250
Q9H008,Nucleus,ECO:0000269
Q9H040,Nucleus,ECO:0000269
Q9H063,Nucleus,ECO:0000269
Q9H079,Nucleus,ECO:0000269
Q9H089,Cajal body,ECO:0000269
Q9H0A0,Nucleolus,ECO:0000269
Q9H0A0,Nucleolus,ECO:0000255
Q9H0A8,Nucleus,ECO:0000269
Q9H0D2,Nucleus,ECO:0000250
Q9H0D2,Nucleus,ECO:0000255
Q9H0D6,Nucleolus,ECO:0000269
Q9H0E3,Nucleus,ECO:0000269
Q9H0E7,Nucleus,ECO:0000269
Q9H0E9,Nucleus,None
Q9H0F5,Nucleus,ECO:0000269
Q9H0G5,Nucleus,ECO:0000269
Q9H0G5,Nucleus speckle,ECO:0000269
Q9H0H0,Nucleus membrane,ECO:0000269
Q9H0H5,Nucleus,ECO:0000269
Q9H0J4,Nucleus,ECO:0000250
Q9H0J4,Nucleus membrane,ECO:0000250
Q9H0J9,Nucleus,ECO:0000305
Q9H0L4,Nucleus,ECO:0000250
Q9H0M0,Nucleus,ECO:0000250
Q9H0M4,Nucleus,ECO:0000250
Q9H0N0,Nucleus,ECO:0000269
Q9H0S4,Nucleolus,ECO:0000269
Q9H0W9,Nucleus,ECO:0000269
Q9H0Z9,Nucleus,ECO:0000269
Q9H116,Nucleoplasm,ECO:0000269
Q9H116,Nucleolus,ECO:0000269
Q9H147,Nucleus,ECO:0000269
Q9H160,Nucleus,ECO:0000269
Q9H161,Nucleus,ECO:0000269
Q9H161,Nucleus,ECO:0000255
Q9H165,Nucleus matrix,ECO:0000269
Q9H165,Nucleus,ECO:0000269
Q9H171,Nucleus,ECO:0000269
Q9H190,Nucleolus,ECO:0000269
Q9H190,Nucleoplasm,ECO:0000269
Q9H190,Nucleus speckle,ECO:0000269
Q9H1B4,Nucleus,None
Q9H1B7,Nucleus,ECO:0000250
Q9H1D9,Nucleus,ECO:0000250
Q9H1E3,Nucleus,ECO:0000269
Q9H1I8,Nucleus,ECO:0000269
Q9H1I8,Nucleus speckle,ECO:0000269
Q9H1J1,Nucleus,ECO:0000269
Q9H1K1,Nucleus,ECO:0000269
Q9H201,Nucleus,ECO:0000305
Q9H204,Nucleus,ECO:0000269
Q9H211,Nucleus,ECO:0000269
Q9H299,Nucleus,ECO:0000269
Q9H2C1,Nucleus,ECO:0000305
Q9H2D6,Nucleus,ECO:0000269
Q9H2F5,Nucleus,ECO:0000269
Q9H2G4,Nucleus,ECO:0000269
Q9H2G9,Nucleus,ECO:0000269
Q9H2K2,Nucleus,None
Q9H2P0,Nucleus,ECO:0000255
Q9H2S6,Nucleus envelope,None
Q9H2S9,Nucleus,ECO:0000269
Q9H2U1,Nucleus speckle,ECO:0000269
Q9H2U1,Nucleus,ECO:0000269
Q9H2W2,Nucleus,ECO:0000269
Q9H2W2,Nucleus,ECO:0000255
Q9H2X6,PML body,ECO:0000269
Q9H2Y7,Nucleus speckle,ECO:0000250
Q9H2Y7,Nucleolus,ECO:0000250
Q9H300,Nucleus,ECO:0000269
Q9H307,Nucleus speckle,None
Q9H334,Nucleus,ECO:0000269
Q9H3D4,Nucleus,ECO:0000269
Q9H3F6,Nucleus,ECO:0000269
Q9H3K6,Nucleus,ECO:0000269
Q9H3P2,Nucleus,ECO:0000269
Q9H3R0,Nucleus,ECO:0000255
Q9H3R5,Nucleus,None
Q9H3S7,Nucleus,None
Q9H3U1,Nucleus,ECO:0000269
Q9H410,Nucleus,ECO:0000269
Q9H422,Nucleus,ECO:0000269
Q9H444,Nucleus envelope,ECO:0000269
Q9H467,Nucleus,ECO:0000269
Q9H477,Nucleus,ECO:0000250
Q9H477,Nucleus,ECO:0000255
Q9H4B4,Nucleolus,None
Q9H4B4,Nucleus,None
Q9H4B6,Nucleus,ECO:0000269
Q9H4D5,Nucleus,None
Q9H4E7,Nucleus,ECO:0000269
Q9H4I2,Nucleus,ECO:0000269
Q9H4I2,Nucleus,ECO:0000255
Q9H4L4,Nucleolus,ECO:0000269
Q9H4L4,Nucleoplasm,ECO:0000269
Q9H4L5,Nucleus membrane,ECO:0000269
Q9H4L7,Nucleus,None
Q9H4Q3,Nucleus,ECO:0000305
Q9H4Q4,Nucleus,ECO:0000269
Q9H4S2,Nucleus,ECO:0000255
Q9H4T2,Nucleus,ECO:0000305
Q9H4W6,Nucleus,ECO:0000269
Q9H4X1,Nucleus,None
Q9H4Z2,Nucleus,ECO:0000269
Q9H4Z3,Nucleus,ECO:0000269
Q9H503,Nucleus,None
Q9H582,Nucleus,None
Q9H583,Nucleolus,ECO:0000269
Q9H596,Nucleus,ECO:0000269
Q9H5F2,Nucleus,ECO:0000269
Q9H5H4,Nucleus,ECO:0000305
Q9H5I1,Nucleus,ECO:0000250
Q9H5J8,Nucleus,ECO:0000269
Q9H5P4,Nucleus,ECO:0000269
Q9H5U6,Nucleolus,ECO:0000269
Q9H5V7,Nucleus,ECO:0000269
Q9H5V9,Nucleus,ECO:0000269
Q9H5Z6,Nucleus,ECO:0000269
Q9H611,Nucleus,ECO:0000269
Q9H611,Nucleus,ECO:0000255
Q9H633,Nucleolus,ECO:0000269
Q9H668,Nucleus,ECO:0000269
Q9H6E4,Nucleus,ECO:0000269
Q9H6E5,Nucleolus,ECO:0000269
Q9H6E5,Nucleus speckle,ECO:0000269
Q9H6I2,Nucleus,ECO:0000255
Q9H6K1,Nucleus,ECO:0000269
Q9H6R0,Nucleolus,ECO:0000269
Q9H6R0,Nucleoplasm,ECO:0000269
Q9H6R0,Nucleus,ECO:0000269
Q9H6R4,Nucleolus,ECO:0000269
Q9H6T0,Nucleus,ECO:0000269
Q9H6U6,Nucleus,ECO:0000269
Q9H6W3,Nucleolus,ECO:0000269
Q9H6W3,Nucleoplasm,ECO:0000269
Q9H6Z4,Nucleus,ECO:0000269
Q9H6Z9,Nucleus,ECO:0000269
Q9H707,Nucleus,ECO:0000305
Q9H773,Nucleus,ECO:0000269
Q9H777,Nucleus,ECO:0000269
Q9H790,Nucleus,ECO:0000269
Q9H7B2,Nucleolus,ECO:0000269
Q9H7B4,Nucleus,ECO:0000269
Q9H7D7,Nucleus,ECO:0000269
Q9H7E2,Nucleus,ECO:0000269
Q9H7L9,Nucleus,ECO:0000269
Q9H7N4,Nucleus,ECO:0000305
Q9H7S9,Nucleus,ECO:0000269
Q9H7T9,Nucleus,ECO:0000269
Q9H7X3,Nucleus,ECO:0000305
Q9H7Z3,Nucleolus,ECO:0000269
Q9H7Z3,Nucleus speckle,ECO:0000269
Q9H7Z3,Nucleoplasm,ECO:0000269
Q9H7Z3,Nucleus,ECO:0000269
Q9H7Z6,Nucleus,ECO:0000269
Q9H808,Nucleus,ECO:0000250
Q9H814,Cajal body,ECO:0000269
Q9H814,Nucleoplasm,ECO:0000269
Q9H816,Nucleus,None
Q9H832,Nucleus,ECO:0000269
Q9H840,Nucleoplasm,ECO:0000269
Q9H840,Gem,ECO:0000269
Q9H869,Nucleoplasm,ECO:0000269
Q9H869,Nucleolus,ECO:0000269
Q9H869,Nucleus,ECO:0000269
Q9H871,Nucleoplasm,ECO:0000269
Q9H875,Nucleus,ECO:0000269
Q9H875,Nucleolus,ECO:0000250
Q9H8E8,Nucleus,None
Q9H8H2,Nucleolus,ECO:0000269
Q9H8M7,Nucleus,ECO:0000269
Q9H8N7,Nucleus,None
Q9H8V3,Nucleus,ECO:0000269
Q9H8W5,Nucleus,ECO:0000269
Q9H8X2,Nucleus,ECO:0000250
Q9H910,Nucleus,ECO:0000269
Q9H944,Nucleus,ECO:0000305
Q9H981,Nucleus,ECO:0000269
Q9H9A5,Nucleus,ECO:0000305
Q9H9A7,Nucleus,ECO:0000269
Q9H9B1,Nucleus,None
Q9H9D4,Nucleus,ECO:0000269
Q9H9F9,Nucleus,ECO:0000269
Q9H9L4,Nucleus,ECO:0000269
Q9H9L7,Nucleus,ECO:0000269
Q9H9P5,Nucleus,None
Q9H9Q2,Nucleus,None
Q9H9Q4,Nucleus,ECO:0000269
Q9H9S0,Nucleus,ECO:0000269
Q9H9S0,Nucleus,ECO:0000255
Q9H9T3,Nucleus,ECO:0000269
Q9H9Y6,Nucleolus,ECO:0000269
Q9H9Z2,Nucleolus,ECO:0000250
Q9HA38,Nucleus,ECO:0000269
Q9HA38,Nucleolus,ECO:0000269
Q9HAF1,Nucleolus,ECO:0000269
Q9HAI6,Nucleus,ECO:0000269
Q9HAJ7,Nucleolus,ECO:0000269
Q9HAK2,Nucleus,ECO:0000305
Q9HAN9,Nucleus,ECO:0000269
Q9HAP2,Nucleus,ECO:0000255
Q9HAP2,Nucleus,ECO:0000269
Q9HAU4,Nucleus,ECO:0000269
Q9HAV4,Nucleus,ECO:0000269
Q9HAW0,Nucleus,ECO:0000269
Q9HAW4,Nucleus,ECO:0000269
Q9HAZ1,Nucleus,ECO:0000250
Q9HAZ2,Nucleus,ECO:0000269
Q9HB07,Nucleoplasm,ECO:0000269
Q9HB07,Nucleolus,ECO:0000250
Q9HB19,Nucleus,ECO:0000250
Q9HB21,Nucleus,ECO:0000269
Q9HB58,Nucleus,ECO:0000269
Q9HB58,Nucleus,ECO:0000255
Q9HB65,Nucleus,ECO:0000269
Q9HB71,Nucleus,ECO:0000269
Q9HB75,Nucleus,ECO:0000269
Q9HB90,Nucleus,ECO:0000269
Q9HB96,Nucleus,ECO:0000269
Q9HBE1,Nucleus,ECO:0000269
Q9HBH7,Nucleus,None
Q9HBH9,PML body,None
Q9HBL8,Nucleus,None
Q9HBM0,Nucleus,ECO:0000250
Q9HBM1,Nucleus,None
Q9HBM6,Nucleus,ECO:0000250
Q9HBT8,Nucleus,ECO:0000305
Q9HBU1,Nucleus,ECO:0000305
Q9HBY8,Nucleus,ECO:0000269
Q9HBZ2,Nucleus,ECO:0000269
Q9HBZ2,Nucleus,ECO:0000255
Q9HC16,Nucleus,None
Q9HC52,Nucleus,ECO:0000269
Q9HC62,Nucleus membrane,ECO:0000269
Q9HC62,Nuclear pore complex,ECO:0000269
Q9HC78,Nucleus,ECO:0000250
Q9HC98,Nucleus speckle,None
Q9HC98,Nucleus,None
Q9HCD5,Nucleus,None
Q9HCE1,Nucleus,ECO:0000250
Q9HCE5,Nucleus,ECO:0000269
Q9HCG8,Nucleus,ECO:0000269
Q9HCG8,Nucleus speckle,ECO:0000269
Q9HCI5,Nucleus,ECO:0000250
Q9HCK0,Nucleus,ECO:0000305
Q9HCK8,Nucleus,ECO:0000269
Q9HCK8,Nucleus,ECO:0000255
Q9HCM1,Nucleus,ECO:0000250
Q9HCM9,Nucleus,ECO:0000269
Q9HCN4,Nucleus,ECO:0000269
Q9HCS4,Nucleus,None
Q9HCS7,Nucleus,ECO:0000269
Q9HCU5,Nucleus,ECO:0000250
Q9HCU8,Nucleus,ECO:0000269
Q9HCU9,Nucleus,None
Q9HCX3,Nucleus,ECO:0000305
Q9HCX4,Nucleus envelope,ECO:0000269
Q9HD15,Nucleus,ECO:0000269
Q9HD34,Nucleus,ECO:0000269
Q9HD36,Nucleus membrane,ECO:0000269
Q9HD42,Nucleus matrix,None
Q9HD47,Nucleus,ECO:0000269
Q9HD90,Nucleus,ECO:0000255
Q9HDD0,Nucleus,ECO:0000269
Q9NP50,Nucleus,ECO:0000250
Q9NP62,Nucleus,ECO:0000255
Q9NP64,Nucleolus,ECO:0000269
Q9NP66,Nucleus,ECO:0000255
Q9NP71,Nucleus,None
Q9NP77,Nucleus,None
Q9NP87,Nucleus,ECO:0000250
Q9NP98,Nucleus,None
Q9NPA8,Nucleoplasm,ECO:0000255
Q9NPA8,Nucleoplasm,ECO:0000269
Q9NPC3,Nucleus,None
Q9NPC7,Nucleus,ECO:0000269
Q9NPC8,Nucleus,ECO:0000250
Q9NPD3,Nucleus,ECO:0000269
Q9NPD3,Nucleolus,ECO:0000269
Q9NPD8,Nucleus,ECO:0000269
Q9NPE2,Nucleus,ECO:0000269
Q9NPE3,Nucleolus,ECO:0000269
Q9NPE3,Cajal body,ECO:0000269
Q9NPE6,Nucleus inner membrane,ECO:0000250
Q9NPE6,Nucleus envelope,ECO:0000250
Q9NPF4,Nucleus,ECO:0000269
Q9NPF4,Nucleus,ECO:0000255
Q9NPF5,Nucleus,None
Q9NPG3,Nucleoplasm,None
Q9NPG3,PML body,None
Q9NPH5,Nucleolus,ECO:0000269
Q9NPH5,Nucleus,ECO:0000269
Q9NPI1,Nucleus,None
Q9NPI6,Nucleus,ECO:0000269
Q9NPI8,Nucleus,ECO:0000269
Q9NPJ1,Nucleus,ECO:0000269
Q9NPJ3,Nucleus,ECO:0000250
Q9NPJ4,Nucleus,ECO:0000269
Q9NPJ6,Nucleus,None
Q9NPJ8,Nucleus,None
Q9NQ31,Nucleus,ECO:0000269
Q9NQ40,Nucleus membrane,ECO:0000269
Q9NQ55,Nucleolus,ECO:0000269
Q9NQ66,Nucleus membrane,ECO:0000250
Q9NQ69,Nucleus,ECO:0000255
Q9NQ87,Nucleus,ECO:0000255
Q9NQ88,Nucleus,ECO:0000269
Q9NQ92,Nucleus,ECO:0000269
Q9NQ94,Nucleus,ECO:0000269
Q9NQB0,Nucleus,ECO:0000269
Q9NQB0,PML body,ECO:0000269
Q9NQE9,Nucleus,ECO:0000269
Q9NQG5,Nucleus,ECO:0000269
Q9NQL2,Nucleus,ECO:0000269
Q9NQL9,Nucleus,ECO:0000255
Q9NQP4,Nucleus,ECO:0000269
Q9NQR1,Nucleus,ECO:0000269
Q9NQS7,Nucleus,ECO:0000269
Q9NQT4,Nucleolus,ECO:0000269
Q9NQT4,Nucleus,ECO:0000305
Q9NQT5,Nucleus,ECO:0000269
Q9NQT5,Nucleolus,ECO:0000269
Q9NQU5,Nucleus,None
Q9NQV5,Nucleus,ECO:0000269
Q9NQV6,Nucleus,ECO:0000250
Q9NQV7,Nucleus,ECO:0000250
Q9NQV8,Nucleus,ECO:0000269
Q9NQW5,Nucleus,ECO:0000305
Q9NQW6,Nucleus,None
Q9NQX0,Nucleus,ECO:0000250
Q9NQX1,Nucleus,ECO:0000269
Q9NQZ2,Nucleus,ECO:0000250
Q9NQZ3,Nucleus,ECO:0000269
Q9NQZ6,Nucleus,ECO:0000269
Q9NQZ8,Nucleus,ECO:0000305
Q9NR00,Nucleus,ECO:0000269
Q9NR00,Nucleus speckle,ECO:0000269
Q9NR00,Nucleolus,ECO:0000269
Q9NR11,Nucleus,ECO:0000305
Q9NR20,Nucleus,ECO:0000269
Q9NR21,Nuclear pore complex,ECO:0000269
Q9NR30,Nucleolus,ECO:0000269
Q9NR30,Nucleoplasm,ECO:0000269
Q9NR33,Nucleus,ECO:0000305
Q9NR48,Nucleus,ECO:0000269
Q9NR55,Nucleus,ECO:0000269
Q9NR55,Nucleus,ECO:0000255
Q9NR56,Nucleus,ECO:0000269
Q9NR83,Nucleus,None
Q9NR90,Nucleus,ECO:0000269
Q9NRA0,Nucleus,ECO:0000269
Q9NRA1,Nucleus,ECO:0000269
Q9NRA8,PML body,ECO:0000269
Q9NRA8,Nucleus,ECO:0000269
Q9NRA8,Nucleus speckle,ECO:0000269
Q9NRC8,Nucleolus,ECO:0000269
Q9NRC8,Nucleoplasm,ECO:0000269
Q9NRE2,Nucleus,ECO:0000305
Q9NRF2,Nucleus,ECO:0000250
Q9NRF9,Nucleus,ECO:0000305
Q9NRG0,Nucleus,ECO:0000305
Q9NRG4,Nucleus,ECO:0000250
Q9NRG9,Nucleus envelope,ECO:0000269
Q9NRG9,Nuclear pore complex,ECO:0000269
Q9NRH2,Nucleus,ECO:0000250
Q9NRL2,Nucleus,None
Q9NRM7,Nucleus,None
Q9NRN9,Nucleus,ECO:0000269
Q9NRP7,Nucleus,ECO:0000269
Q9NRR4,Nucleus,ECO:0000269
Q9NRR4,Nucleolus,ECO:0000269
Q9NRR5,Nucleus,ECO:0000269
Q9NRR6,Nucleus,ECO:0000250
Q9NRW3,Nucleus,ECO:0000269
Q9NRY2,Nucleus,ECO:0000269
Q9NRY4,Nucleus,ECO:0000305
Q9NRY6,Nucleus,ECO:0000250
Q9NRY7,Nucleus,ECO:0000269
Q9NRZ7,Nucleus envelope,ECO:0000269
Q9NRZ9,Nucleus,ECO:0000250
Q9NS18,Nucleus,None
Q9NS23,Nucleus,None
Q9NS37,Nucleus,ECO:0000269
Q9NS39,Nucleus,None
Q9NS56,PML body,None
Q9NS56,Nucleus,None
Q9NS73,Nucleus,None
Q9NS86,Nucleus,ECO:0000269
Q9NS91,Nucleus,ECO:0000269
Q9NSA3,Nucleus,ECO:0000250
Q9NSC2,Nucleus,ECO:0000250
Q9NSD4,Nucleus,ECO:0000305
Q9NSI6,Nucleus,ECO:0000250
Q9NSI8,Nucleus,ECO:0000269
Q9NSN8,Nucleus,None
Q9NSU2,Nucleus,ECO:0000269
Q9NSV4,Nucleus,ECO:0000250
Q9NSY1,Nucleus,ECO:0000269
Q9NT68,PML body,ECO:0000250
Q9NTI5,Nucleus,ECO:0000250
Q9NTJ3,Nucleus,ECO:0000269
Q9NTK5,Nucleolus,ECO:0000269
Q9NTK5,Nucleus,ECO:0000255
Q9NTK5,Nucleolus,ECO:0000255
Q9NTK5,Nucleus,ECO:0000269
Q9NTM9,Nucleus,ECO:0000269
Q9NTW7,Nucleus,ECO:0000269
Q9NTX7,Nucleus,None
Q9NU22,Nucleolus,ECO:0000269
Q9NU22,Nucleoplasm,ECO:0000269
Q9NU39,Nucleus,ECO:0000255
Q9NU63,Nucleus,ECO:0000269
Q9NUK0,Nucleus,ECO:0000269
Q9NUL3,Nucleolus,None
Q9NUL3,Nucleus,None
Q9NUL5,Nucleus,ECO:0000269
Q9NUL7,Nucleus,ECO:0000269
Q9NUQ2,Nucleus envelope,ECO:0000269
Q9NUQ3,Nucleus membrane,ECO:0000269
Q9NUQ7,Nucleus,ECO:0000250
Q9NUU6,Nucleus envelope,ECO:0000269
Q9NUU7,Nucleoplasm,ECO:0000250
Q9NUW8,Nucleus,ECO:0000269
Q9NUX5,Nucleus,ECO:0000269
Q9NV06,Nucleolus,ECO:0000269
Q9NV31,Nucleolus,ECO:0000269
Q9NV56,Nucleus,None
Q9NV88,Nucleus,ECO:0000269
Q9NVC6,Nucleus,ECO:0000305
Q9NVD3,Nucleus,ECO:0000269
Q9NVH0,Nucleus,ECO:0000269
Q9NVH2,Nucleus,ECO:0000269
Q9NVI1,Nucleus,ECO:0000269
Q9NVM4,Nucleus,ECO:0000269
Q9NVM9,Nucleus,ECO:0000269
Q9NVN8,Nucleolus,ECO:0000269
Q9NVP1,Nucleolus,ECO:0000269
Q9NVP2,Nucleus,ECO:0000269
Q9NVU0,Nucleus,None
Q9NVU7,Nucleolus,ECO:0000269
Q9NVV9,Nucleoplasm,ECO:0000269
Q9NVV9,PML body,ECO:0000269
Q9NVW2,Nucleus,ECO:0000269
Q9NVX2,Nucleolus,ECO:0000269
Q9NW08,Nucleus,ECO:0000269
Q9NW13,Nucleolus,ECO:0000269
Q9NW38,Nucleus,None
Q9NW64,Nucleus,ECO:0000269
Q9NW75,Nucleolus,ECO:0000269
Q9NW75,Nucleus speckle,ECO:0000269
Q9NWB1,Nucleus,ECO:0000250
Q9NWD9,Nucleus,ECO:0000269
Q9NWH9,Nucleus,ECO:0000250
Q9NWM0,Nucleus,None
Q9NWS0,Nucleus,ECO:0000250
Q9NWS1,Nucleus,ECO:0000269
Q9NWS9,Nucleus,ECO:0000255
Q9NWT1,Nucleolus,ECO:0000269
Q9NWT6,Nucleus,None
Q9NWT8,Nucleus,ECO:0000269
Q9NWU2,Nucleus,ECO:0000269
Q9NWV8,Nucleus,ECO:0000269
Q9NWY4,Nucleus,ECO:0000269
Q9NWZ5,Nucleus,ECO:0000269
Q9NWZ8,Gem,ECO:0000269
Q9NX01,Nucleus,ECO:0000269
Q9NX04,Nucleus,ECO:0000269
Q9NX07,Nucleus,ECO:0000250
Q9NX24,Nucleolus,None
Q9NX24,Cajal body,None
Q9NX46,Nucleus,ECO:0000269
Q9NX55,Nucleus,ECO:0000269
Q9NX58,Nucleus,ECO:0000269
Q9NX58,Nucleolus,ECO:0000269
Q9NX63,Nucleus,ECO:0000269
Q9NX65,Nucleus,ECO:0000255
Q9NX70,Nucleus,ECO:0000269
Q9NXA8,Nucleus,None
Q9NXE4,Nucleus envelope,ECO:0000269
Q9NXE8,Nucleus,ECO:0000269
Q9NXL9,Nucleus,ECO:0000269
Q9NXR7,Nucleus,ECO:0000269
Q9NXR8,Nucleus,None
Q9NXV2,Nucleus,None
Q9NXV6,Nucleoplasm,ECO:0000269
Q9NXW2,Nucleus membrane,ECO:0000269
Q9NXW9,Nucleolus,ECO:0000250
Q9NXW9,Nucleus,ECO:0000269
Q9NXX6,Nucleus,ECO:0000269
Q9NY12,Nucleolus,None
Q9NY12,Cajal body,None
Q9NY27,Nucleus,None
Q9NY61,Nucleolus,ECO:0000269
Q9NY74,Nucleus,ECO:0000269
Q9NY93,Nucleolus,ECO:0000269
Q9NYA1,Nucleus,ECO:0000269
Q9NYB0,Nucleus,ECO:0000250
Q9NYB9,Nucleus,ECO:0000269
Q9NYD6,Nucleus,None
Q9NYF0,Nucleus,None
Q9NYF8,Nucleoplasm,ECO:0000269
Q9NYF8,Nucleus speckle,ECO:0000269
Q9NYF8,Nucleus,None
Q9NYG5,Nucleus,ECO:0000269
Q9NYH9,Nucleolus,ECO:0000269
Q9NYL2,Nucleus,ECO:0000269
Q9NYP3,Nucleus,ECO:0000269
Q9NYP9,Nucleus,ECO:0000269
Q9NYV4,Nucleus,ECO:0000269
Q9NYV4,Nucleus speckle,ECO:0000269
Q9NYV6,Nucleolus,ECO:0000269
Q9NYW8,Nucleus,ECO:0000269
Q9NZ56,Nucleolus,ECO:0000269
Q9NZ56,Nucleus,ECO:0000269
Q9NZ63,Nucleus,ECO:0000269
Q9NZ71,Nucleus,ECO:0000269
Q9NZ71,Nucleus,ECO:0000255
Q9NZ81,Nucleus,ECO:0000269
Q9NZC4,Nucleus,ECO:0000269
Q9NZC4,Nucleus,ECO:0000255
Q9NZC7,Nucleus,ECO:0000269
Q9NZC9,Nucleus,ECO:0000269
Q9NZH6,Nucleus,ECO:0000269
Q9NZI5,Nucleus,ECO:0000269
Q9NZI6,Nucleus,ECO:0000269
Q9NZI7,Nucleus,ECO:0000269
Q9NZI8,Nucleus,None
Q9NZJ0,Nucleus,ECO:0000269
Q9NZJ0,Nucleus membrane,None
Q9NZL3,Nucleus,ECO:0000269
Q9NZM1,Nucleus membrane,None
Q9NZM4,Nucleus,ECO:0000269
Q9NZM5,Nucleolus,ECO:0000269
Q9NZM5,Nucleoplasm,ECO:0000269
Q9NZN8,Nucleus,ECO:0000305
Q9NZN9,Nucleus,ECO:0000269
Q9NZP6,Nucleoplasm,ECO:0000269
Q9NZP6,Nucleus inner membrane,ECO:0000269
Q9NZQ3,Nucleus,None
Q9NZR4,Nucleus,ECO:0000250
Q9NZU5,Nucleus,ECO:0000250
Q9NZV6,Nucleus,ECO:0000250
Q9NZV7,Nucleus,ECO:0000305
Q9P000,Nucleus,ECO:0000269
Q9P013,Nucleus,ECO:0000269
Q9P086,Nucleus,ECO:0000305
Q9P0J0,Nucleus,ECO:0000269
Q9P0K7,Nucleus,ECO:0000269
Q9P0K8,Nucleus,None
Q9P0L0,Nucleus membrane,ECO:0000250
Q9P0L1,Nucleus,ECO:0000255
Q9P0M2,Nucleus,ECO:0000250
Q9P0M6,Nucleus,ECO:0000269
Q9P0R6,Nucleus,ECO:0000269
Q9P0T4,Nucleus,ECO:0000305
Q9P0U3,Nucleus,ECO:0000269
Q9P0U4,Nucleus speckle,ECO:0000269
Q9P0U4,Nucleus,ECO:0000250
Q9P0V3,Nucleus,ECO:0000305
Q9P0W2,Nucleus,None
Q9P127,Nucleus,ECO:0000269
Q9P1T7,Nucleolus,None
Q9P1Z0,Nucleus,ECO:0000269
Q9P1Z2,Nucleus,None
Q9P243,Nucleus,ECO:0000250
Q9P258,Nucleolus,ECO:0000305
Q9P258,Nucleus,ECO:0000269
Q9P267,Nucleus,None
Q9P275,Nucleolus,ECO:0000269
Q9P286,Nucleus,None
Q9P287,Nucleus,ECO:0000269
Q9P2D0,Nucleus,None
Q9P2D1,Nucleus,ECO:0000269
Q9P2D1,Nucleolus,ECO:0000269
Q9P2F9,Nucleus,ECO:0000305
Q9P2I0,Nucleus,ECO:0000305
Q9P2K3,Nucleus,ECO:0000255
Q9P2K5,Nucleus,None
Q9P2K9,Nucleus membrane,ECO:0000269
Q9P2N6,Nucleus,ECO:0000269
Q9P2P6,Nucleus,ECO:0000269
Q9P2R6,Nucleus,ECO:0000269
Q9P2R6,Nucleus,ECO:0000255
Q9P2W1,Nucleus,ECO:0000269
Q9P2Y4,Nucleus,ECO:0000269
Q9UBB5,Nucleus,ECO:0000269
Q9UBB9,Nucleus,ECO:0000250
Q9UBC0,Nucleus,None
Q9UBC1,Nucleus,ECO:0000269
Q9UBC2,Nucleus,ECO:0000250
Q9UBC3,Nucleus,ECO:0000269
Q9UBD0,Nucleus,ECO:0000305
Q9UBD5,Nucleus,ECO:0000269
Q9UBE0,Nucleus,ECO:0000269
Q9UBE8,Nucleus,ECO:0000250
Q9UBF1,Nucleus,ECO:0000269
Q9UBF6,Nucleus,ECO:0000269
Q9UBI1,Nucleus,ECO:0000269
Q9UBK2,Nucleus,ECO:0000269
Q9UBK2,PML body,ECO:0000250
Q9UBK2,PML body,ECO:0000269
Q9UBK9,Nucleus,ECO:0000305
Q9UBK9,Nucleus,ECO:0000269
Q9UBL3,Nucleus,ECO:0000305
Q9UBL6,Nucleus,ECO:0000269
Q9UBN7,Nucleus,ECO:0000250
Q9UBP0,Nucleus,ECO:0000255
Q9UBP0,Nucleus,ECO:0000269
Q9UBP0,Nucleus membrane,ECO:0000269
Q9UBP5,Nucleus,ECO:0000255
Q9UBP6,Nucleus,ECO:0000269
Q9UBQ5,Nucleus,ECO:0000269
Q9UBQ5,Nucleus,ECO:0000255
Q9UBR4,Nucleus,ECO:0000305
Q9UBS0,Nucleus,None
Q9UBS8,Nucleus,ECO:0000269
Q9UBT2,Nucleus,None
Q9UBT6,Nucleus,ECO:0000269
Q9UBU7,Nucleus,ECO:0000269
Q9UBU8,Nucleus,None
Q9UBU9,Nucleoplasm,ECO:0000269
Q9UBU9,Nuclear pore complex,ECO:0000269
Q9UBU9,Nucleus envelope,ECO:0000269
Q9UBU9,Nucleus,ECO:0000269
Q9UBU9,Nucleus speckle,ECO:0000269
Q9UBW7,Nucleus,ECO:0000269
Q9UBW8,Nucleus,ECO:0000269
Q9UBX0,Nucleus,ECO:0000269
Q9UBX2,Nucleus,ECO:0000269
Q9UBX2,Nucleus,ECO:0000305
Q9UBX2,Nucleus,ECO:0000255
Q9UBY9,Cajal body,ECO:0000269
Q9UBY9,Nucleus,ECO:0000269
Q9UBZ4,Nucleus,None
Q9UBZ9,Nucleus,ECO:0000305
Q9UC07,Nucleus,ECO:0000305
Q9UDV6,Nucleus,ECO:0000305
Q9UDV7,Nucleus,ECO:0000305
Q9UDW3,Nucleus,ECO:0000269
Q9UDY2,Nucleus,ECO:0000250
Q9UDY8,Nucleus,ECO:0000269
Q9UEE5,Nucleus,ECO:0000269
Q9UEG4,Nucleus,ECO:0000305
Q9UER7,Nucleolus,ECO:0000269
Q9UER7,Nucleoplasm,ECO:0000269
Q9UER7,PML body,ECO:0000269
Q9UER7,Nucleus,ECO:0000269
Q9UEW8,Nucleus,ECO:0000305
Q9UF56,Nucleus,ECO:0000269
Q9UFB7,Nucleus,ECO:0000305
Q9UFC0,Nucleus,ECO:0000269
Q9UFF9,Nucleus,ECO:0000269
Q9UFW8,Nucleus,ECO:0000269
Q9UGC6,Nucleus,ECO:0000250
Q9UGI0,Nucleus,ECO:0000269
